Cliente_ID,Ano_Mes,Gasto_Mensal,Qtd_Transacoes,Ticket_Medio,Limite_Total,Limite_Maximo,Qtd_Cartoes_Credito,Renda_Anual,Utilizacao_Limite,Renda_Mensal,Situacao
1492,2024-07,4613.33,7,659.05,52000.0,30000.0,3,107300.0,8.871788461538461,8941.666666666666,Limite inadequado: Muito alto
1492,2024-08,2191.63,3,730.54,52000.0,30000.0,3,107300.0,4.214673076923077,8941.666666666666,Limite inadequado: Muito alto
1492,2024-10,1306.3,3,435.43,52000.0,30000.0,3,107300.0,2.5121153846153845,8941.666666666666,Limite inadequado: Muito alto
1492,2024-11,2554.85,4,638.71,52000.0,30000.0,3,107300.0,4.913173076923076,8941.666666666666,Limite inadequado: Muito alto
1492,2024-12,2466.3,4,616.58,52000.0,30000.0,3,107300.0,4.742884615384615,8941.666666666666,Limite inadequado: Muito alto
1494,2023-01,4196.66,8,524.58,109000.0,40000.0,3,108200.0,3.8501467889908256,9016.666666666666,Limite inadequado: Muito alto
1494,2023-02,946.07,2,473.04,109000.0,40000.0,3,108200.0,0.867954128440367,9016.666666666666,Limite inadequado: Muito alto
1494,2023-03,1430.23,4,357.56,109000.0,40000.0,3,108200.0,1.3121376146788992,9016.666666666666,Limite inadequado: Muito alto
1494,2023-04,2515.9,4,628.98,109000.0,40000.0,3,108200.0,2.308165137614679,9016.666666666666,Limite inadequado: Muito alto
1494,2023-05,4052.09,6,675.35,109000.0,40000.0,3,108200.0,3.7175137614678904,9016.666666666666,Limite inadequado: Muito alto
1494,2023-06,732.14,2,366.07,109000.0,40000.0,3,108200.0,0.6716880733944954,9016.666666666666,Limite inadequado: Muito alto
1494,2023-07,1726.61,3,575.54,109000.0,40000.0,3,108200.0,1.584045871559633,9016.666666666666,Limite inadequado: Muito alto
1494,2023-08,2168.99,3,723.0,109000.0,40000.0,3,108200.0,1.9898990825688072,9016.666666666666,Limite inadequado: Muito alto
1494,2023-09,4193.06,5,838.61,109000.0,40000.0,3,108200.0,3.846844036697248,9016.666666666666,Limite inadequado: Muito alto
1494,2023-10,2887.67,5,577.53,109000.0,40000.0,3,108200.0,2.6492385321100915,9016.666666666666,Limite inadequado: Muito alto
1494,2023-11,1320.09,2,660.04,109000.0,40000.0,3,108200.0,1.211091743119266,9016.666666666666,Limite inadequado: Muito alto
1494,2023-12,1269.37,4,317.34,109000.0,40000.0,3,108200.0,1.1645596330275227,9016.666666666666,Limite inadequado: Muito alto
1494,2024-01,1640.49,3,546.83,109000.0,40000.0,3,108200.0,1.5050366972477065,9016.666666666666,Limite inadequado: Muito alto
1494,2024-02,1271.5,4,317.88,109000.0,40000.0,3,108200.0,1.16651376146789,9016.666666666666,Limite inadequado: Muito alto
1494,2024-03,3080.72,3,1026.91,109000.0,40000.0,3,108200.0,2.8263486238532107,9016.666666666666,Limite inadequado: Muito alto
1494,2024-04,3629.36,5,725.87,109000.0,40000.0,3,108200.0,3.3296880733944954,9016.666666666666,Limite inadequado: Muito alto
1494,2024-05,2622.39,5,524.48,109000.0,40000.0,3,108200.0,2.4058623853211007,9016.666666666666,Limite inadequado: Muito alto
1494,2024-06,4987.28,9,554.14,109000.0,40000.0,3,108200.0,4.57548623853211,9016.666666666666,Limite inadequado: Muito alto
1494,2024-07,4748.38,7,678.34,109000.0,40000.0,3,108200.0,4.356311926605504,9016.666666666666,Limite inadequado: Muito alto
1494,2024-08,1361.06,2,680.53,109000.0,40000.0,3,108200.0,1.2486788990825688,9016.666666666666,Limite inadequado: Muito alto
1494,2024-09,3436.95,4,859.24,109000.0,40000.0,3,108200.0,3.1531651376146788,9016.666666666666,Limite inadequado: Muito alto
1494,2024-10,1173.3,3,391.1,109000.0,40000.0,3,108200.0,1.0764220183486237,9016.666666666666,Limite inadequado: Muito alto
1494,2024-11,1614.72,2,807.36,109000.0,40000.0,3,108200.0,1.481394495412844,9016.666666666666,Limite inadequado: Muito alto
1494,2024-12,1925.36,2,962.68,109000.0,40000.0,3,108200.0,1.7663853211009173,9016.666666666666,Limite inadequado: Muito alto
1496,2023-01,2729.96,3,909.99,30000.0,30000.0,1,109000.0,9.099866666666667,9083.333333333334,Limite inadequado: Muito alto
1496,2023-02,3394.1,5,678.82,30000.0,30000.0,1,109000.0,11.313666666666666,9083.333333333334,Limite inadequado: Muito alto
1496,2023-03,701.08,2,350.54,30000.0,30000.0,1,109000.0,2.3369333333333335,9083.333333333334,Limite inadequado: Muito alto
1496,2023-04,554.23,3,184.74,30000.0,30000.0,1,109000.0,1.8474333333333335,9083.333333333334,Limite inadequado: Muito alto
1496,2023-05,1927.07,2,963.54,30000.0,30000.0,1,109000.0,6.423566666666666,9083.333333333334,Limite inadequado: Muito alto
1496,2023-06,3723.74,7,531.96,30000.0,30000.0,1,109000.0,12.412466666666667,9083.333333333334,Limite inadequado: Muito alto
1496,2023-07,3639.56,6,606.59,30000.0,30000.0,1,109000.0,12.131866666666665,9083.333333333334,Limite inadequado: Muito alto
1496,2023-08,5256.41,10,525.64,30000.0,30000.0,1,109000.0,17.521366666666665,9083.333333333334,Limite inadequado: Muito alto
1496,2023-09,2538.36,5,507.67,30000.0,30000.0,1,109000.0,8.4612,9083.333333333334,Limite inadequado: Muito alto
1496,2023-10,6467.52,7,923.93,30000.0,30000.0,1,109000.0,21.558400000000002,9083.333333333334,Limite inadequado: Muito alto
1496,2023-11,2322.96,5,464.59,30000.0,30000.0,1,109000.0,7.7432,9083.333333333334,Limite inadequado: Muito alto
1496,2023-12,2770.57,4,692.64,30000.0,30000.0,1,109000.0,9.235233333333333,9083.333333333334,Limite inadequado: Muito alto
1496,2024-01,4731.74,7,675.96,30000.0,30000.0,1,109000.0,15.772466666666665,9083.333333333334,Limite inadequado: Muito alto
1496,2024-02,4652.89,8,581.61,30000.0,30000.0,1,109000.0,15.509633333333333,9083.333333333334,Limite inadequado: Muito alto
1496,2024-03,181.61,1,181.61,30000.0,30000.0,1,109000.0,0.6053666666666667,9083.333333333334,Limite inadequado: Muito alto
1496,2024-04,2674.62,4,668.66,30000.0,30000.0,1,109000.0,8.9154,9083.333333333334,Limite inadequado: Muito alto
1496,2024-05,3461.52,7,494.5,30000.0,30000.0,1,109000.0,11.5384,9083.333333333334,Limite inadequado: Muito alto
1496,2024-06,4969.46,8,621.18,30000.0,30000.0,1,109000.0,16.564866666666667,9083.333333333334,Limite inadequado: Muito alto
1496,2024-07,4335.55,6,722.59,30000.0,30000.0,1,109000.0,14.451833333333333,9083.333333333334,Limite inadequado: Muito alto
1496,2024-08,1049.96,5,209.99,30000.0,30000.0,1,109000.0,3.499866666666667,9083.333333333334,Limite inadequado: Muito alto
1496,2024-09,1493.79,2,746.9,30000.0,30000.0,1,109000.0,4.979299999999999,9083.333333333334,Limite inadequado: Muito alto
1496,2024-10,1047.42,3,349.14,30000.0,30000.0,1,109000.0,3.4914,9083.333333333334,Limite inadequado: Muito alto
1496,2024-11,815.88,1,815.88,30000.0,30000.0,1,109000.0,2.7196000000000002,9083.333333333334,Limite inadequado: Muito alto
1496,2024-12,783.81,3,261.27,30000.0,30000.0,1,109000.0,2.6127,9083.333333333334,Limite inadequado: Muito alto
1499,2023-01,2398.43,3,799.48,35000.0,20000.0,2,120300.0,6.852657142857142,10025.0,Limite inadequado: Muito alto
1499,2023-02,3551.73,6,591.96,35000.0,20000.0,2,120300.0,10.1478,10025.0,Limite inadequado: Muito alto
1499,2023-03,3255.38,6,542.56,35000.0,20000.0,2,120300.0,9.301085714285714,10025.0,Limite inadequado: Muito alto
1499,2023-04,1574.47,5,314.89,35000.0,20000.0,2,120300.0,4.498485714285715,10025.0,Limite inadequado: Muito alto
1499,2023-06,2852.1,5,570.42,35000.0,20000.0,2,120300.0,8.148857142857143,10025.0,Limite inadequado: Muito alto
1499,2023-07,4179.71,8,522.46,35000.0,20000.0,2,120300.0,11.94202857142857,10025.0,Limite inadequado: Muito alto
1499,2023-08,5207.65,9,578.63,35000.0,20000.0,2,120300.0,14.878999999999998,10025.0,Limite inadequado: Muito alto
1499,2023-09,1800.31,5,360.06,35000.0,20000.0,2,120300.0,5.143742857142857,10025.0,Limite inadequado: Muito alto
1499,2023-10,1139.89,1,1139.89,35000.0,20000.0,2,120300.0,3.2568285714285716,10025.0,Limite inadequado: Muito alto
1499,2023-11,2961.32,4,740.33,35000.0,20000.0,2,120300.0,8.460914285714285,10025.0,Limite inadequado: Muito alto
1499,2023-12,2149.94,3,716.65,35000.0,20000.0,2,120300.0,6.142685714285714,10025.0,Limite inadequado: Muito alto
1499,2024-01,3386.19,4,846.55,35000.0,20000.0,2,120300.0,9.674828571428572,10025.0,Limite inadequado: Muito alto
1499,2024-02,1574.07,4,393.52,35000.0,20000.0,2,120300.0,4.497342857142857,10025.0,Limite inadequado: Muito alto
1499,2024-03,413.36,1,413.36,35000.0,20000.0,2,120300.0,1.1810285714285713,10025.0,Limite inadequado: Muito alto
1499,2024-04,643.54,1,643.54,35000.0,20000.0,2,120300.0,1.8386857142857143,10025.0,Limite inadequado: Muito alto
1499,2024-05,3543.14,6,590.52,35000.0,20000.0,2,120300.0,10.123257142857142,10025.0,Limite inadequado: Muito alto
1499,2024-06,4232.44,5,846.49,35000.0,20000.0,2,120300.0,12.092685714285713,10025.0,Limite inadequado: Muito alto
1499,2024-07,1239.31,3,413.1,35000.0,20000.0,2,120300.0,3.5408857142857144,10025.0,Limite inadequado: Muito alto
1499,2024-08,2704.97,4,676.24,35000.0,20000.0,2,120300.0,7.728485714285714,10025.0,Limite inadequado: Muito alto
1499,2024-09,3021.43,4,755.36,35000.0,20000.0,2,120300.0,8.632657142857141,10025.0,Limite inadequado: Muito alto
1499,2024-10,3453.48,4,863.37,35000.0,20000.0,2,120300.0,9.867085714285714,10025.0,Limite inadequado: Muito alto
1499,2024-12,920.13,1,920.13,35000.0,20000.0,2,120300.0,2.628942857142857,10025.0,Limite inadequado: Muito alto
1502,2023-01,1080.49,1,1080.49,82000.0,38000.0,4,,1.317670731707317,,Normal
1502,2023-02,2214.4,4,553.6,82000.0,38000.0,4,,2.700487804878049,,Normal
1502,2023-03,5738.47,10,573.85,82000.0,38000.0,4,,6.998134146341465,,Normal
1502,2023-04,3957.93,5,791.59,82000.0,38000.0,4,,4.826743902439024,,Normal
1502,2023-05,4567.21,5,913.44,82000.0,38000.0,4,,5.5697682926829275,,Normal
1502,2023-06,1200.62,3,400.21,82000.0,38000.0,4,,1.464170731707317,,Normal
1502,2023-07,2030.54,3,676.85,82000.0,38000.0,4,,2.476268292682927,,Normal
1502,2023-08,391.81,1,391.81,82000.0,38000.0,4,,0.4778170731707317,,Normal
1502,2023-09,4666.26,7,666.61,82000.0,38000.0,4,,5.690560975609756,,Normal
1502,2023-10,2986.69,6,497.78,82000.0,38000.0,4,,3.6423048780487806,,Normal
1502,2023-11,2697.27,6,449.54,82000.0,38000.0,4,,3.2893536585365855,,Normal
1502,2023-12,3151.53,6,525.26,82000.0,38000.0,4,,3.8433292682926834,,Normal
1502,2024-01,5723.32,9,635.92,82000.0,38000.0,4,,6.979658536585366,,Normal
1502,2024-02,1632.15,2,816.08,82000.0,38000.0,4,,1.990426829268293,,Normal
1502,2024-03,1647.06,4,411.76,82000.0,38000.0,4,,2.008609756097561,,Normal
1502,2024-04,4783.46,6,797.24,82000.0,38000.0,4,,5.8334878048780485,,Normal
1502,2024-05,1856.87,4,464.22,82000.0,38000.0,4,,2.2644756097560976,,Normal
1502,2024-06,1036.85,2,518.42,82000.0,38000.0,4,,1.264451219512195,,Normal
1502,2024-07,892.02,3,297.34,82000.0,38000.0,4,,1.087829268292683,,Normal
1502,2024-08,2716.39,3,905.46,82000.0,38000.0,4,,3.312670731707317,,Normal
1502,2024-09,728.47,1,728.47,82000.0,38000.0,4,,0.8883780487804879,,Normal
1502,2024-10,2724.46,4,681.12,82000.0,38000.0,4,,3.3225121951219507,,Normal
1502,2024-11,810.33,1,810.33,82000.0,38000.0,4,,0.9882073170731708,,Normal
1502,2024-12,1692.98,2,846.49,82000.0,38000.0,4,,2.064609756097561,,Normal
1519,2023-01,1072.38,3,357.46,114000.0,41000.0,4,140800.0,0.940684210526316,11733.333333333334,Limite inadequado: Muito alto
1519,2023-02,3618.59,5,723.72,114000.0,41000.0,4,140800.0,3.174201754385965,11733.333333333334,Limite inadequado: Muito alto
1519,2023-03,1771.37,3,590.46,114000.0,41000.0,4,140800.0,1.5538333333333332,11733.333333333334,Limite inadequado: Muito alto
1519,2023-04,2613.55,4,653.39,114000.0,41000.0,4,140800.0,2.2925877192982456,11733.333333333334,Limite inadequado: Muito alto
1519,2023-05,864.78,1,864.78,114000.0,41000.0,4,140800.0,0.758578947368421,11733.333333333334,Limite inadequado: Muito alto
1519,2023-06,2500.96,3,833.65,114000.0,41000.0,4,140800.0,2.193824561403509,11733.333333333334,Limite inadequado: Muito alto
1519,2023-07,425.02,4,106.26,114000.0,41000.0,4,140800.0,0.3728245614035087,11733.333333333334,Limite inadequado: Muito alto
1519,2023-08,3087.24,5,617.45,114000.0,41000.0,4,140800.0,2.708105263157895,11733.333333333334,Limite inadequado: Muito alto
1519,2023-09,349.18,3,116.39,114000.0,41000.0,4,140800.0,0.30629824561403507,11733.333333333334,Limite inadequado: Muito alto
1519,2023-10,4629.77,7,661.4,114000.0,41000.0,4,140800.0,4.061201754385965,11733.333333333334,Limite inadequado: Muito alto
1519,2023-11,3369.54,4,842.38,114000.0,41000.0,4,140800.0,2.955736842105263,11733.333333333334,Limite inadequado: Muito alto
1519,2023-12,3332.69,6,555.45,114000.0,41000.0,4,140800.0,2.9234122807017546,11733.333333333334,Limite inadequado: Muito alto
1519,2024-01,2950.46,6,491.74,114000.0,41000.0,4,140800.0,2.5881228070175437,11733.333333333334,Limite inadequado: Muito alto
1519,2024-02,4882.59,7,697.51,114000.0,41000.0,4,140800.0,4.282973684210527,11733.333333333334,Limite inadequado: Muito alto
1519,2024-03,1809.71,3,603.24,114000.0,41000.0,4,140800.0,1.5874649122807019,11733.333333333334,Limite inadequado: Muito alto
1519,2024-04,3713.3,7,530.47,114000.0,41000.0,4,140800.0,3.2572807017543863,11733.333333333334,Limite inadequado: Muito alto
1519,2024-05,4338.84,7,619.83,114000.0,41000.0,4,140800.0,3.8060000000000005,11733.333333333334,Limite inadequado: Muito alto
1519,2024-06,2763.68,6,460.61,114000.0,41000.0,4,140800.0,2.4242807017543857,11733.333333333334,Limite inadequado: Muito alto
1519,2024-07,1515.45,2,757.72,114000.0,41000.0,4,140800.0,1.329342105263158,11733.333333333334,Limite inadequado: Muito alto
1519,2024-08,2136.47,5,427.29,114000.0,41000.0,4,140800.0,1.8740964912280702,11733.333333333334,Limite inadequado: Muito alto
1519,2024-09,1526.75,3,508.92,114000.0,41000.0,4,140800.0,1.3392543859649122,11733.333333333334,Limite inadequado: Muito alto
1519,2024-11,2810.65,5,562.13,114000.0,41000.0,4,140800.0,2.465482456140351,11733.333333333334,Limite inadequado: Muito alto
1519,2024-12,2008.38,4,502.1,114000.0,41000.0,4,140800.0,1.7617368421052633,11733.333333333334,Limite inadequado: Muito alto
1522,2023-01,2903.59,6,483.93,81000.0,45000.0,2,133900.0,3.584679012345679,11158.333333333334,Limite inadequado: Muito alto
1522,2023-02,5316.1,8,664.51,81000.0,45000.0,2,133900.0,6.563086419753087,11158.333333333334,Limite inadequado: Muito alto
1522,2023-03,2604.69,4,651.17,81000.0,45000.0,2,133900.0,3.2156666666666665,11158.333333333334,Limite inadequado: Muito alto
1522,2023-04,2145.1,4,536.28,81000.0,45000.0,2,133900.0,2.6482716049382717,11158.333333333334,Limite inadequado: Muito alto
1522,2023-05,5242.03,6,873.67,81000.0,45000.0,2,133900.0,6.471641975308641,11158.333333333334,Limite inadequado: Muito alto
1522,2023-06,565.91,1,565.91,81000.0,45000.0,2,133900.0,0.6986543209876542,11158.333333333334,Limite inadequado: Muito alto
1522,2023-07,1359.91,3,453.3,81000.0,45000.0,2,133900.0,1.6789012345679013,11158.333333333334,Limite inadequado: Muito alto
1522,2023-08,6578.87,10,657.89,81000.0,45000.0,2,133900.0,8.122061728395062,11158.333333333334,Limite inadequado: Muito alto
1522,2023-09,2510.73,5,502.15,81000.0,45000.0,2,133900.0,3.0996666666666663,11158.333333333334,Limite inadequado: Muito alto
1522,2023-10,3512.67,7,501.81,81000.0,45000.0,2,133900.0,4.33662962962963,11158.333333333334,Limite inadequado: Muito alto
1522,2023-11,2686.01,4,671.5,81000.0,45000.0,2,133900.0,3.3160617283950624,11158.333333333334,Limite inadequado: Muito alto
1522,2023-12,4489.48,8,561.18,81000.0,45000.0,2,133900.0,5.542567901234567,11158.333333333334,Limite inadequado: Muito alto
1522,2024-01,908.69,3,302.9,81000.0,45000.0,2,133900.0,1.1218395061728397,11158.333333333334,Limite inadequado: Muito alto
1522,2024-02,3380.98,9,375.66,81000.0,45000.0,2,133900.0,4.174049382716049,11158.333333333334,Limite inadequado: Muito alto
1522,2024-03,1220.15,4,305.04,81000.0,45000.0,2,133900.0,1.5063580246913582,11158.333333333334,Limite inadequado: Muito alto
1522,2024-04,2262.33,2,1131.16,81000.0,45000.0,2,133900.0,2.793,11158.333333333334,Limite inadequado: Muito alto
1522,2024-05,3023.76,7,431.97,81000.0,45000.0,2,133900.0,3.7330370370370374,11158.333333333334,Limite inadequado: Muito alto
1522,2024-06,3035.69,5,607.14,81000.0,45000.0,2,133900.0,3.747765432098765,11158.333333333334,Limite inadequado: Muito alto
1522,2024-08,2763.62,5,552.72,81000.0,45000.0,2,133900.0,3.411876543209876,11158.333333333334,Limite inadequado: Muito alto
1522,2024-09,2114.59,2,1057.3,81000.0,45000.0,2,133900.0,2.6106049382716052,11158.333333333334,Limite inadequado: Muito alto
1522,2024-10,985.18,1,985.18,81000.0,45000.0,2,133900.0,1.2162716049382716,11158.333333333334,Limite inadequado: Muito alto
1522,2024-11,766.99,3,255.66,81000.0,45000.0,2,133900.0,0.9469012345679012,11158.333333333334,Limite inadequado: Muito alto
1522,2024-12,3190.48,3,1063.49,81000.0,45000.0,2,133900.0,3.9388641975308643,11158.333333333334,Limite inadequado: Muito alto
1526,2023-01,4601.12,7,657.3,62000.0,29000.0,3,123000.0,7.421161290322581,10250.0,Limite inadequado: Muito alto
1526,2023-02,2596.23,6,432.7,62000.0,29000.0,3,123000.0,4.187467741935484,10250.0,Limite inadequado: Muito alto
1526,2023-03,1555.45,5,311.09,62000.0,29000.0,3,123000.0,2.508790322580645,10250.0,Limite inadequado: Muito alto
1526,2023-04,4343.55,5,868.71,62000.0,29000.0,3,123000.0,7.005725806451613,10250.0,Limite inadequado: Muito alto
1526,2023-05,3039.55,5,607.91,62000.0,29000.0,3,123000.0,4.902500000000001,10250.0,Limite inadequado: Muito alto
1526,2023-06,4535.98,10,453.6,62000.0,29000.0,3,123000.0,7.316096774193548,10250.0,Limite inadequado: Muito alto
1526,2023-07,3371.5,4,842.88,62000.0,29000.0,3,123000.0,5.437903225806451,10250.0,Limite inadequado: Muito alto
1526,2023-08,3478.43,10,347.84,62000.0,29000.0,3,123000.0,5.610370967741935,10250.0,Limite inadequado: Muito alto
1526,2023-09,5209.19,8,651.15,62000.0,29000.0,3,123000.0,8.401919354838709,10250.0,Limite inadequado: Muito alto
1526,2023-10,5437.88,6,906.31,62000.0,29000.0,3,123000.0,8.770774193548387,10250.0,Limite inadequado: Muito alto
1526,2023-11,3008.85,6,501.48,62000.0,29000.0,3,123000.0,4.852983870967742,10250.0,Limite inadequado: Muito alto
1526,2023-12,3566.86,7,509.55,62000.0,29000.0,3,123000.0,5.753,10250.0,Limite inadequado: Muito alto
1526,2024-01,4648.16,5,929.63,62000.0,29000.0,3,123000.0,7.497032258064516,10250.0,Limite inadequado: Muito alto
1526,2024-02,2078.4,3,692.8,62000.0,29000.0,3,123000.0,3.352258064516129,10250.0,Limite inadequado: Muito alto
1526,2024-03,2000.05,2,1000.03,62000.0,29000.0,3,123000.0,3.2258870967741937,10250.0,Limite inadequado: Muito alto
1526,2024-04,1723.49,2,861.74,62000.0,29000.0,3,123000.0,2.7798225806451615,10250.0,Limite inadequado: Muito alto
1526,2024-05,3381.35,5,676.27,62000.0,29000.0,3,123000.0,5.453790322580645,10250.0,Limite inadequado: Muito alto
1526,2024-06,1130.61,2,565.3,62000.0,29000.0,3,123000.0,1.823564516129032,10250.0,Limite inadequado: Muito alto
1526,2024-07,2708.08,5,541.62,62000.0,29000.0,3,123000.0,4.367870967741935,10250.0,Limite inadequado: Muito alto
1526,2024-09,661.69,1,661.69,62000.0,29000.0,3,123000.0,1.0672419354838711,10250.0,Limite inadequado: Muito alto
1526,2024-10,2460.59,4,615.15,62000.0,29000.0,3,123000.0,3.968693548387097,10250.0,Limite inadequado: Muito alto
1526,2024-11,2294.75,4,573.69,62000.0,29000.0,3,123000.0,3.7012096774193552,10250.0,Limite inadequado: Muito alto
1526,2024-12,590.75,2,295.38,62000.0,29000.0,3,123000.0,0.9528225806451613,10250.0,Limite inadequado: Muito alto
1542,2023-01,778.04,2,389.02,49000.0,33000.0,2,112800.0,1.5878367346938773,9400.0,Limite inadequado: Muito alto
1542,2023-02,333.39,2,166.7,49000.0,33000.0,2,112800.0,0.6803877551020407,9400.0,Limite inadequado: Muito alto
1542,2023-03,118.96,1,118.96,49000.0,33000.0,2,112800.0,0.2427755102040816,9400.0,Limite inadequado: Muito alto
1542,2023-04,749.12,2,374.56,49000.0,33000.0,2,112800.0,1.5288163265306123,9400.0,Limite inadequado: Muito alto
1542,2023-06,1650.09,2,825.04,49000.0,33000.0,2,112800.0,3.367530612244898,9400.0,Limite inadequado: Muito alto
1542,2023-07,568.58,1,568.58,49000.0,33000.0,2,112800.0,1.1603673469387756,9400.0,Limite inadequado: Muito alto
1542,2023-08,2137.59,4,534.4,49000.0,33000.0,2,112800.0,4.3624285714285715,9400.0,Limite inadequado: Muito alto
1542,2023-09,2817.42,4,704.36,49000.0,33000.0,2,112800.0,5.7498367346938775,9400.0,Limite inadequado: Muito alto
1542,2023-12,1744.32,2,872.16,49000.0,33000.0,2,112800.0,3.5598367346938775,9400.0,Limite inadequado: Muito alto
1542,2024-01,790.64,1,790.64,49000.0,33000.0,2,112800.0,1.6135510204081633,9400.0,Limite inadequado: Muito alto
1542,2024-02,719.19,1,719.19,49000.0,33000.0,2,112800.0,1.467734693877551,9400.0,Limite inadequado: Muito alto
1542,2024-07,2127.71,2,1063.86,49000.0,33000.0,2,112800.0,4.3422653061224485,9400.0,Limite inadequado: Muito alto
1542,2024-08,690.65,1,690.65,49000.0,33000.0,2,112800.0,1.4094897959183674,9400.0,Limite inadequado: Muito alto
1542,2024-10,751.28,1,751.28,49000.0,33000.0,2,112800.0,1.5332244897959182,9400.0,Limite inadequado: Muito alto
1542,2024-12,554.14,1,554.14,49000.0,33000.0,2,112800.0,1.1308979591836734,9400.0,Limite inadequado: Muito alto
1555,2023-01,4073.19,5,814.64,53000.0,21000.0,3,,7.6852641509433965,,Normal
1555,2023-02,6140.15,9,682.24,53000.0,21000.0,3,,11.585188679245283,,Normal
1555,2023-03,1702.85,4,425.71,53000.0,21000.0,3,,3.212924528301887,,Normal
1555,2023-04,4492.21,8,561.53,53000.0,21000.0,3,,8.475867924528302,,Normal
1555,2023-05,2825.64,5,565.13,53000.0,21000.0,3,,5.3313962264150945,,Normal
1555,2023-06,2544.04,4,636.01,53000.0,21000.0,3,,4.800075471698113,,Normal
1555,2023-07,2682.8,4,670.7,53000.0,21000.0,3,,5.061886792452831,,Normal
1555,2023-08,1605.93,2,802.96,53000.0,21000.0,3,,3.030056603773585,,Normal
1555,2023-09,1264.22,2,632.11,53000.0,21000.0,3,,2.385320754716981,,Normal
1555,2023-10,3039.14,4,759.78,53000.0,21000.0,3,,5.734226415094339,,Normal
1555,2023-11,3694.26,5,738.85,53000.0,21000.0,3,,6.970301886792453,,Normal
1555,2023-12,5100.34,6,850.06,53000.0,21000.0,3,,9.623283018867925,,Normal
1555,2024-01,2950.62,5,590.12,53000.0,21000.0,3,,5.5672075471698115,,Normal
1555,2024-02,4051.61,6,675.27,53000.0,21000.0,3,,7.644547169811321,,Normal
1555,2024-03,508.62,1,508.62,53000.0,21000.0,3,,0.9596603773584905,,Normal
1555,2024-04,2734.21,5,546.84,53000.0,21000.0,3,,5.15888679245283,,Normal
1555,2024-05,5472.87,9,608.1,53000.0,21000.0,3,,10.326169811320755,,Normal
1555,2024-06,3698.8,5,739.76,53000.0,21000.0,3,,6.978867924528302,,Normal
1555,2024-07,2983.22,5,596.64,53000.0,21000.0,3,,5.628716981132075,,Normal
1555,2024-08,3017.57,4,754.39,53000.0,21000.0,3,,5.693528301886793,,Normal
1555,2024-09,1845.16,3,615.05,53000.0,21000.0,3,,3.4814339622641515,,Normal
1555,2024-10,5156.37,9,572.93,53000.0,21000.0,3,,9.729000000000001,,Normal
1555,2024-11,2620.69,4,655.17,53000.0,21000.0,3,,4.944698113207547,,Normal
1555,2024-12,622.07,1,622.07,53000.0,21000.0,3,,1.1737169811320756,,Normal
1558,2023-01,5310.57,8,663.82,37000.0,19000.0,2,112800.0,14.352891891891892,9400.0,Limite inadequado: Muito alto
1558,2023-02,4724.34,7,674.91,37000.0,19000.0,2,112800.0,12.768486486486486,9400.0,Limite inadequado: Muito alto
1558,2023-03,4263.83,6,710.64,37000.0,19000.0,2,112800.0,11.523864864864866,9400.0,Limite inadequado: Muito alto
1558,2023-04,2736.06,4,684.02,37000.0,19000.0,2,112800.0,7.394756756756757,9400.0,Limite inadequado: Muito alto
1558,2023-05,2004.55,4,501.14,37000.0,19000.0,2,112800.0,5.4177027027027025,9400.0,Limite inadequado: Muito alto
1558,2023-06,1963.5,4,490.88,37000.0,19000.0,2,112800.0,5.306756756756757,9400.0,Limite inadequado: Muito alto
1558,2023-07,3809.98,7,544.28,37000.0,19000.0,2,112800.0,10.297243243243244,9400.0,Limite inadequado: Muito alto
1558,2023-08,2282.72,4,570.68,37000.0,19000.0,2,112800.0,6.169513513513513,9400.0,Limite inadequado: Muito alto
1558,2023-09,3145.42,5,629.08,37000.0,19000.0,2,112800.0,8.501135135135135,9400.0,Limite inadequado: Muito alto
1558,2023-10,3017.62,5,603.52,37000.0,19000.0,2,112800.0,8.15572972972973,9400.0,Limite inadequado: Muito alto
1558,2023-11,1415.27,4,353.82,37000.0,19000.0,2,112800.0,3.8250540540540543,9400.0,Limite inadequado: Muito alto
1558,2023-12,7592.98,11,690.27,37000.0,19000.0,2,112800.0,20.521567567567566,9400.0,Limite inadequado: Muito alto
1558,2024-01,4975.28,8,621.91,37000.0,19000.0,2,112800.0,13.446702702702702,9400.0,Limite inadequado: Muito alto
1558,2024-02,1737.52,4,434.38,37000.0,19000.0,2,112800.0,4.696,9400.0,Limite inadequado: Muito alto
1558,2024-03,2213.83,5,442.77,37000.0,19000.0,2,112800.0,5.9833243243243235,9400.0,Limite inadequado: Muito alto
1558,2024-04,2474.12,5,494.82,37000.0,19000.0,2,112800.0,6.68681081081081,9400.0,Limite inadequado: Muito alto
1558,2024-05,3480.8,5,696.16,37000.0,19000.0,2,112800.0,9.407567567567568,9400.0,Limite inadequado: Muito alto
1558,2024-06,1150.79,3,383.6,37000.0,19000.0,2,112800.0,3.1102432432432434,9400.0,Limite inadequado: Muito alto
1558,2024-07,2092.15,3,697.38,37000.0,19000.0,2,112800.0,5.65445945945946,9400.0,Limite inadequado: Muito alto
1558,2024-08,2750.09,3,916.7,37000.0,19000.0,2,112800.0,7.432675675675676,9400.0,Limite inadequado: Muito alto
1558,2024-09,115.93,1,115.93,37000.0,19000.0,2,112800.0,0.31332432432432433,9400.0,Limite inadequado: Muito alto
1558,2024-10,3790.24,3,1263.41,37000.0,19000.0,2,112800.0,10.243891891891892,9400.0,Limite inadequado: Muito alto
